dictionary_type,surface,canonical,pinyin,tone_pinyin,weight,target_boost,domain_id,is_alias,single_char_role,ime_layer,frequency_rank,source
base_dictionary,俱,俱,ju,ju4,0.08,0,,0,content_single_char_fallback,single_char,1962,common-standard-level-1+pinyin-data
base_dictionary,倡,倡,chang,chang4,0.08,0,,0,content_single_char_fallback,single_char,1963,common-standard-level-1+pinyin-data
base_dictionary,候,候,hou,hou4,0.08,0,,0,content_single_char_fallback,single_char,1964,common-standard-level-1+pinyin-data
base_dictionary,赁,赁,lin,lin4,0.08,0,,0,content_single_char_fallback,single_char,1965,common-standard-level-1+pinyin-data
base_dictionary,俯,俯,fu,fu3,0.08,0,,0,content_single_char_fallback,single_char,1966,common-standard-level-1+pinyin-data
base_dictionary,倍,倍,bei,bei4,0.08,0,,0,content_single_char_fallback,single_char,1967,common-standard-level-1+pinyin-data
base_dictionary,倦,倦,juan,juan4,0.08,0,,0,content_single_char_fallback,single_char,1968,common-standard-level-1+pinyin-data
base_dictionary,健,健,jian,jian4,0.08,0,,0,content_single_char_fallback,single_char,1969,common-standard-level-1+pinyin-data
base_dictionary,臭,臭,chou,chou4,0.08,0,,0,content_single_char_fallback,single_char,1970,common-standard-level-1+pinyin-data
base_dictionary,射,射,she,she4,0.08,0,,0,content_single_char_fallback,single_char,1971,common-standard-level-1+pinyin-data
base_dictionary,躬,躬,gong,gong1,0.08,0,,0,content_single_char_fallback,single_char,1972,common-standard-level-1+pinyin-data
base_dictionary,息,息,xi,xi1,0.08,0,,0,content_single_char_fallback,single_char,1973,common-standard-level-1+pinyin-data
base_dictionary,倔,倔,jue,jue2,0.08,0,,0,content_single_char_fallback,single_char,1974,common-standard-level-1+pinyin-data
base_dictionary,徒,徒,tu,tu2,0.08,0,,0,content_single_char_fallback,single_char,1975,common-standard-level-1+pinyin-data
base_dictionary,徐,徐,xu,xu2,0.08,0,,0,content_single_char_fallback,single_char,1976,common-standard-level-1+pinyin-data
base_dictionary,殷,殷,yin,yin1,0.08,0,,0,content_single_char_fallback,single_char,1977,common-standard-level-1+pinyin-data
base_dictionary,舰,舰,jian,jian4,0.08,0,,0,content_single_char_fallback,single_char,1978,common-standard-level-1+pinyin-data
base_dictionary,舱,舱,cang,cang1,0.08,0,,0,content_single_char_fallback,single_char,1979,common-standard-level-1+pinyin-data
base_dictionary,般,般,ban,ban1,0.08,0,,0,content_single_char_fallback,single_char,1980,common-standard-level-1+pinyin-data
base_dictionary,航,航,hang,hang2,0.08,0,,0,content_single_char_fallback,single_char,1981,common-standard-level-1+pinyin-data
base_dictionary,途,途,tu,tu2,0.08,0,,0,content_single_char_fallback,single_char,1982,common-standard-level-1+pinyin-data
base_dictionary,拿,拿,na,na2,0.30,0,,0,function_single_char,single_char,1983,common-standard-level-1+pinyin-data
base_dictionary,耸,耸,song,song3,0.08,0,,0,content_single_char_fallback,single_char,1984,common-standard-level-1+pinyin-data
base_dictionary,爹,爹,die,die1,0.08,0,,0,content_single_char_fallback,single_char,1985,common-standard-level-1+pinyin-data
base_dictionary,舀,舀,yao,yao3,0.08,0,,0,content_single_char_fallback,single_char,1986,common-standard-level-1+pinyin-data
base_dictionary,爱,爱,ai,ai4,0.08,0,,0,content_single_char_fallback,single_char,1987,common-standard-level-1+pinyin-data
base_dictionary,豺,豺,chai,chai2,0.08,0,,0,content_single_char_fallback,single_char,1988,common-standard-level-1+pinyin-data
base_dictionary,豹,豹,bao,bao4,0.08,0,,0,content_single_char_fallback,single_char,1989,common-standard-level-1+pinyin-data
base_dictionary,颁,颁,ban,ban1,0.08,0,,0,content_single_char_fallback,single_char,1990,common-standard-level-1+pinyin-data
base_dictionary,颂,颂,song,song4,0.08,0,,0,content_single_char_fallback,single_char,1991,common-standard-level-1+pinyin-data
base_dictionary,翁,翁,weng,weng1,0.08,0,,0,content_single_char_fallback,single_char,1992,common-standard-level-1+pinyin-data
base_dictionary,胰,胰,yi,yi2,0.08,0,,0,content_single_char_fallback,single_char,1993,common-standard-level-1+pinyin-data
base_dictionary,脆,脆,cui,cui4,0.08,0,,0,content_single_char_fallback,single_char,1994,common-standard-level-1+pinyin-data
base_dictionary,脂,脂,zhi,zhi1,0.08,0,,0,content_single_char_fallback,single_char,1995,common-standard-level-1+pinyin-data
base_dictionary,胸,胸,xiong,xiong1,0.08,0,,0,content_single_char_fallback,single_char,1996,common-standard-level-1+pinyin-data
base_dictionary,胳,胳,ge,ge1,0.08,0,,0,content_single_char_fallback,single_char,1997,common-standard-level-1+pinyin-data
base_dictionary,脏,脏,zang,zang4,0.08,0,,0,content_single_char_fallback,single_char,1998,common-standard-level-1+pinyin-data
base_dictionary,脐,脐,qi,qi2,0.08,0,,0,content_single_char_fallback,single_char,1999,common-standard-level-1+pinyin-data
base_dictionary,胶,胶,jiao,jiao1,0.08,0,,0,content_single_char_fallback,single_char,2000,common-standard-level-1+pinyin-data
base_dictionary,脑,脑,nao,nao3,0.08,0,,0,content_single_char_fallback,single_char,2001,common-standard-level-1+pinyin-data
base_dictionary,脓,脓,nong,nong2,0.08,0,,0,content_single_char_fallback,single_char,2002,common-standard-level-1+pinyin-data
base_dictionary,逛,逛,guang,guang4,0.08,0,,0,content_single_char_fallback,single_char,2003,common-standard-level-1+pinyin-data
base_dictionary,狸,狸,li,li2,0.08,0,,0,content_single_char_fallback,single_char,2004,common-standard-level-1+pinyin-data
base_dictionary,狼,狼,lang,lang2,0.08,0,,0,content_single_char_fallback,single_char,2005,common-standard-level-1+pinyin-data
base_dictionary,卿,卿,qing,qing1,0.08,0,,0,content_single_char_fallback,single_char,2006,common-standard-level-1+pinyin-data
base_dictionary,逢,逢,feng,feng2,0.08,0,,0,content_single_char_fallback,single_char,2007,common-standard-level-1+pinyin-data
base_dictionary,鸵,鸵,tuo,tuo2,0.08,0,,0,content_single_char_fallback,single_char,2008,common-standard-level-1+pinyin-data
base_dictionary,留,留,liu,liu2,0.08,0,,0,content_single_char_fallback,single_char,2009,common-standard-level-1+pinyin-data
base_dictionary,鸳,鸳,yuan,yuan1,0.08,0,,0,content_single_char_fallback,single_char,2010,common-standard-level-1+pinyin-data
base_dictionary,皱,皱,zhou,zhou4,0.08,0,,0,content_single_char_fallback,single_char,2011,common-standard-level-1+pinyin-data
base_dictionary,饿,饿,e,e4,0.08,0,,0,content_single_char_fallback,single_char,2012,common-standard-level-1+pinyin-data
base_dictionary,馁,馁,nei,nei3,0.08,0,,0,content_single_char_fallback,single_char,2013,common-standard-level-1+pinyin-data
base_dictionary,凌,凌,ling,ling2,0.08,0,,0,content_single_char_fallback,single_char,2014,common-standard-level-1+pinyin-data
base_dictionary,凄,凄,qi,qi1,0.08,0,,0,content_single_char_fallback,single_char,2015,common-standard-level-1+pinyin-data
base_dictionary,恋,恋,lian,lian4,0.08,0,,0,content_single_char_fallback,single_char,2016,common-standard-level-1+pinyin-data
base_dictionary,桨,桨,jiang,jiang3,0.08,0,,0,content_single_char_fallback,single_char,2017,common-standard-level-1+pinyin-data
base_dictionary,浆,浆,jiang,jiang1,0.08,0,,0,content_single_char_fallback,single_char,2018,common-standard-level-1+pinyin-data
base_dictionary,衰,衰,shuai,shuai1,0.08,0,,0,content_single_char_fallback,single_char,2019,common-standard-level-1+pinyin-data
base_dictionary,衷,衷,zhong,zhong1,0.08,0,,0,content_single_char_fallback,single_char,2020,common-standard-level-1+pinyin-data
base_dictionary,高,高,gao,gao1,0.08,0,,0,content_single_char_fallback,single_char,2021,common-standard-level-1+pinyin-data
base_dictionary,郭,郭,guo,guo1,0.08,0,,0,content_single_char_fallback,single_char,2022,common-standard-level-1+pinyin-data
base_dictionary,席,席,xi,xi2,0.08,0,,0,content_single_char_fallback,single_char,2023,common-standard-level-1+pinyin-data
base_dictionary,准,准,zhun,zhun3,0.08,0,,0,content_single_char_fallback,single_char,2024,common-standard-level-1+pinyin-data
base_dictionary,座,座,zuo,zuo4,0.22,0,,0,measure_single_char,single_char,2025,common-standard-level-1+pinyin-data
base_dictionary,症,症,zheng,zheng4,0.08,0,,0,content_single_char_fallback,single_char,2026,common-standard-level-1+pinyin-data
base_dictionary,病,病,bing,bing4,0.14,0,,0,service_content_single_char,single_char,2027,common-standard-level-1+pinyin-data
base_dictionary,疾,疾,ji,ji2,0.08,0,,0,content_single_char_fallback,single_char,2028,common-standard-level-1+pinyin-data
base_dictionary,斋,斋,zhai,zhai1,0.08,0,,0,content_single_char_fallback,single_char,2029,common-standard-level-1+pinyin-data
base_dictionary,疹,疹,zhen,zhen3,0.08,0,,0,content_single_char_fallback,single_char,2030,common-standard-level-1+pinyin-data
base_dictionary,疼,疼,teng,teng2,0.14,0,,0,service_content_single_char,single_char,2031,common-standard-level-1+pinyin-data
base_dictionary,疲,疲,pi,pi2,0.08,0,,0,content_single_char_fallback,single_char,2032,common-standard-level-1+pinyin-data
base_dictionary,脊,脊,ji,ji2,0.08,0,,0,content_single_char_fallback,single_char,2033,common-standard-level-1+pinyin-data
base_dictionary,效,效,xiao,xiao4,0.08,0,,0,content_single_char_fallback,single_char,2034,common-standard-level-1+pinyin-data
base_dictionary,离,离,li,li2,0.08,0,,0,content_single_char_fallback,single_char,2035,common-standard-level-1+pinyin-data
base_dictionary,紊,紊,wen,wen3,0.08,0,,0,content_single_char_fallback,single_char,2036,common-standard-level-1+pinyin-data
base_dictionary,唐,唐,tang,tang2,0.08,0,,0,content_single_char_fallback,single_char,2037,common-standard-level-1+pinyin-data
base_dictionary,瓷,瓷,ci,ci2,0.08,0,,0,content_single_char_fallback,single_char,2038,common-standard-level-1+pinyin-data
base_dictionary,资,资,zi,zi1,0.08,0,,0,content_single_char_fallback,single_char,2039,common-standard-level-1+pinyin-data
base_dictionary,凉,凉,liang,liang2,0.08,0,,0,content_single_char_fallback,single_char,2040,common-standard-level-1+pinyin-data
base_dictionary,站,站,zhan,zhan4,0.24,0,,0,place_direction_single_char,single_char,2041,common-standard-level-1+pinyin-data
base_dictionary,剖,剖,pou,pou1,0.08,0,,0,content_single_char_fallback,single_char,2042,common-standard-level-1+pinyin-data
base_dictionary,竞,竞,jing,jing4,0.08,0,,0,content_single_char_fallback,single_char,2043,common-standard-level-1+pinyin-data
base_dictionary,部,部,bu,bu4,0.22,0,,0,measure_single_char,single_char,2044,common-standard-level-1+pinyin-data
base_dictionary,旁,旁,pang,pang2,0.24,0,,0,place_direction_single_char,single_char,2045,common-standard-level-1+pinyin-data
base_dictionary,旅,旅,lv,lv3,0.08,0,,0,content_single_char_fallback,single_char,2046,common-standard-level-1+pinyin-data
base_dictionary,畜,畜,chu,chu4,0.08,0,,0,content_single_char_fallback,single_char,2047,common-standard-level-1+pinyin-data
base_dictionary,阅,阅,yue,yue4,0.08,0,,0,content_single_char_fallback,single_char,2048,common-standard-level-1+pinyin-data
base_dictionary,羞,羞,xiu,xiu1,0.08,0,,0,content_single_char_fallback,single_char,2049,common-standard-level-1+pinyin-data
base_dictionary,羔,羔,gao,gao1,0.08,0,,0,content_single_char_fallback,single_char,2050,common-standard-level-1+pinyin-data
base_dictionary,瓶,瓶,ping,ping2,0.22,0,,0,measure_single_char,single_char,2051,common-standard-level-1+pinyin-data
base_dictionary,拳,拳,quan,quan2,0.08,0,,0,content_single_char_fallback,single_char,2052,common-standard-level-1+pinyin-data
base_dictionary,粉,粉,fen,fen3,0.08,0,,0,content_single_char_fallback,single_char,2053,common-standard-level-1+pinyin-data
base_dictionary,料,料,liao,liao4,0.08,0,,0,content_single_char_fallback,single_char,2054,common-standard-level-1+pinyin-data
base_dictionary,益,益,yi,yi4,0.08,0,,0,content_single_char_fallback,single_char,2055,common-standard-level-1+pinyin-data
base_dictionary,兼,兼,jian,jian1,0.08,0,,0,content_single_char_fallback,single_char,2056,common-standard-level-1+pinyin-data
base_dictionary,烤,烤,kao,kao3,0.08,0,,0,content_single_char_fallback,single_char,2057,common-standard-level-1+pinyin-data
base_dictionary,烘,烘,hong,hong1,0.08,0,,0,content_single_char_fallback,single_char,2058,common-standard-level-1+pinyin-data
base_dictionary,烦,烦,fan,fan2,0.08,0,,0,content_single_char_fallback,single_char,2059,common-standard-level-1+pinyin-data
base_dictionary,烧,烧,shao,shao1,0.08,0,,0,content_single_char_fallback,single_char,2060,common-standard-level-1+pinyin-data
base_dictionary,烛,烛,zhu,zhu2,0.08,0,,0,content_single_char_fallback,single_char,2061,common-standard-level-1+pinyin-data
base_dictionary,烟,烟,yan,yan1,0.08,0,,0,content_single_char_fallback,single_char,2062,common-standard-level-1+pinyin-data
base_dictionary,烙,烙,lao,lao4,0.08,0,,0,content_single_char_fallback,single_char,2063,common-standard-level-1+pinyin-data
base_dictionary,递,递,di,di4,0.08,0,,0,content_single_char_fallback,single_char,2064,common-standard-level-1+pinyin-data
base_dictionary,涛,涛,tao,tao1,0.08,0,,0,content_single_char_fallback,single_char,2065,common-standard-level-1+pinyin-data
base_dictionary,浙,浙,zhe,zhe4,0.08,0,,0,content_single_char_fallback,single_char,2066,common-standard-level-1+pinyin-data
base_dictionary,涝,涝,lao,lao4,0.08,0,,0,content_single_char_fallback,single_char,2067,common-standard-level-1+pinyin-data
base_dictionary,浦,浦,pu,pu3,0.08,0,,0,content_single_char_fallback,single_char,2068,common-standard-level-1+pinyin-data
base_dictionary,酒,酒,jiu,jiu3,0.14,0,,0,service_content_single_char,single_char,2069,common-standard-level-1+pinyin-data
base_dictionary,涉,涉,she,she4,0.08,0,,0,content_single_char_fallback,single_char,2070,common-standard-level-1+pinyin-data
base_dictionary,消,消,xiao,xiao1,0.08,0,,0,content_single_char_fallback,single_char,2071,common-standard-level-1+pinyin-data
base_dictionary,涡,涡,wo,wo1,0.08,0,,0,content_single_char_fallback,single_char,2072,common-standard-level-1+pinyin-data
base_dictionary,浩,浩,hao,hao4,0.08,0,,0,content_single_char_fallback,single_char,2073,common-standard-level-1+pinyin-data
base_dictionary,海,海,hai,hai3,0.14,0,,0,service_content_single_char,single_char,2074,common-standard-level-1+pinyin-data
base_dictionary,涂,涂,tu,tu2,0.08,0,,0,content_single_char_fallback,single_char,2075,common-standard-level-1+pinyin-data
base_dictionary,浴,浴,yu,yu4,0.08,0,,0,content_single_char_fallback,single_char,2076,common-standard-level-1+pinyin-data
base_dictionary,浮,浮,fu,fu2,0.08,0,,0,content_single_char_fallback,single_char,2077,common-standard-level-1+pinyin-data
base_dictionary,涣,涣,huan,huan4,0.08,0,,0,content_single_char_fallback,single_char,2078,common-standard-level-1+pinyin-data
base_dictionary,涤,涤,di,di2,0.08,0,,0,content_single_char_fallback,single_char,2079,common-standard-level-1+pinyin-data
base_dictionary,流,流,liu,liu2,0.08,0,,0,content_single_char_fallback,single_char,2080,common-standard-level-1+pinyin-data
base_dictionary,润,润,run,run4,0.08,0,,0,content_single_char_fallback,single_char,2081,common-standard-level-1+pinyin-data
base_dictionary,涧,涧,jian,jian4,0.08,0,,0,content_single_char_fallback,single_char,2082,common-standard-level-1+pinyin-data
base_dictionary,涕,涕,ti,ti4,0.08,0,,0,content_single_char_fallback,single_char,2083,common-standard-level-1+pinyin-data
base_dictionary,浪,浪,lang,lang4,0.08,0,,0,content_single_char_fallback,single_char,2084,common-standard-level-1+pinyin-data
base_dictionary,浸,浸,jin,jin4,0.08,0,,0,content_single_char_fallback,single_char,2085,common-standard-level-1+pinyin-data
base_dictionary,涨,涨,zhang,zhang3,0.08,0,,0,content_single_char_fallback,single_char,2086,common-standard-level-1+pinyin-data
base_dictionary,烫,烫,tang,tang4,0.08,0,,0,content_single_char_fallback,single_char,2087,common-standard-level-1+pinyin-data
base_dictionary,涩,涩,se,se4,0.08,0,,0,content_single_char_fallback,single_char,2088,common-standard-level-1+pinyin-data
base_dictionary,涌,涌,yong,yong3,0.08,0,,0,content_single_char_fallback,single_char,2089,common-standard-level-1+pinyin-data
base_dictionary,悖,悖,bei,bei4,0.08,0,,0,content_single_char_fallback,single_char,2090,common-standard-level-1+pinyin-data
base_dictionary,悟,悟,wu,wu4,0.08,0,,0,content_single_char_fallback,single_char,2091,common-standard-level-1+pinyin-data
base_dictionary,悄,悄,qiao,qiao1,0.08,0,,0,content_single_char_fallback,single_char,2092,common-standard-level-1+pinyin-data
base_dictionary,悍,悍,han,han4,0.08,0,,0,content_single_char_fallback,single_char,2093,common-standard-level-1+pinyin-data
base_dictionary,悔,悔,hui,hui3,0.08,0,,0,content_single_char_fallback,single_char,2094,common-standard-level-1+pinyin-data
base_dictionary,悯,悯,min,min3,0.08,0,,0,content_single_char_fallback,single_char,2095,common-standard-level-1+pinyin-data
base_dictionary,悦,悦,yue,yue4,0.08,0,,0,content_single_char_fallback,single_char,2096,common-standard-level-1+pinyin-data
base_dictionary,害,害,hai,hai4,0.08,0,,0,content_single_char_fallback,single_char,2097,common-standard-level-1+pinyin-data
base_dictionary,宽,宽,kuan,kuan1,0.08,0,,0,content_single_char_fallback,single_char,2098,common-standard-level-1+pinyin-data
base_dictionary,家,家,jia,jia1,0.08,0,,0,content_single_char_fallback,single_char,2099,common-standard-level-1+pinyin-data
base_dictionary,宵,宵,xiao,xiao1,0.08,0,,0,content_single_char_fallback,single_char,2100,common-standard-level-1+pinyin-data
base_dictionary,宴,宴,yan,yan4,0.08,0,,0,content_single_char_fallback,single_char,2101,common-standard-level-1+pinyin-data
base_dictionary,宾,宾,bin,bin1,0.08,0,,0,content_single_char_fallback,single_char,2102,common-standard-level-1+pinyin-data
base_dictionary,窍,窍,qiao,qiao4,0.08,0,,0,content_single_char_fallback,single_char,2103,common-standard-level-1+pinyin-data
base_dictionary,窄,窄,zhai,zhai3,0.08,0,,0,content_single_char_fallback,single_char,2104,common-standard-level-1+pinyin-data
base_dictionary,容,容,rong,rong2,0.08,0,,0,content_single_char_fallback,single_char,2105,common-standard-level-1+pinyin-data
base_dictionary,宰,宰,zai,zai3,0.08,0,,0,content_single_char_fallback,single_char,2106,common-standard-level-1+pinyin-data
base_dictionary,案,案,an,an4,0.08,0,,0,content_single_char_fallback,single_char,2107,common-standard-level-1+pinyin-data
base_dictionary,请,请,qing,qing3,0.30,0,,0,function_single_char,single_char,2108,common-standard-level-1+pinyin-data
base_dictionary,朗,朗,lang,lang3,0.08,0,,0,content_single_char_fallback,single_char,2109,common-standard-level-1+pinyin-data
base_dictionary,诸,诸,zhu,zhu1,0.08,0,,0,content_single_char_fallback,single_char,2110,common-standard-level-1+pinyin-data
base_dictionary,诺,诺,nuo,nuo4,0.08,0,,0,content_single_char_fallback,single_char,2111,common-standard-level-1+pinyin-data
base_dictionary,读,读,du,du2,0.08,0,,0,content_single_char_fallback,single_char,2112,common-standard-level-1+pinyin-data
base_dictionary,扇,扇,shan,shan4,0.08,0,,0,content_single_char_fallback,single_char,2113,common-standard-level-1+pinyin-data
base_dictionary,诽,诽,fei,fei3,0.08,0,,0,content_single_char_fallback,single_char,2114,common-standard-level-1+pinyin-data
base_dictionary,袜,袜,wa,wa4,0.08,0,,0,content_single_char_fallback,single_char,2115,common-standard-level-1+pinyin-data
base_dictionary,袖,袖,xiu,xiu4,0.08,0,,0,content_single_char_fallback,single_char,2116,common-standard-level-1+pinyin-data
base_dictionary,袍,袍,pao,pao2,0.08,0,,0,content_single_char_fallback,single_char,2117,common-standard-level-1+pinyin-data
base_dictionary,被,被,bei,bei4,0.30,0,,0,function_single_char,single_char,2118,common-standard-level-1+pinyin-data
base_dictionary,祥,祥,xiang,xiang2,0.08,0,,0,content_single_char_fallback,single_char,2119,common-standard-level-1+pinyin-data
base_dictionary,课,课,ke,ke4,0.08,0,,0,content_single_char_fallback,single_char,2120,common-standard-level-1+pinyin-data
base_dictionary,冥,冥,ming,ming2,0.08,0,,0,content_single_char_fallback,single_char,2121,common-standard-level-1+pinyin-data
base_dictionary,谁,谁,shui,shui2,0.30,0,,0,function_single_char,single_char,2122,common-standard-level-1+pinyin-data
base_dictionary,调,调,diao,diao4,0.08,0,,0,content_single_char_fallback,single_char,2123,common-standard-level-1+pinyin-data
base_dictionary,冤,冤,yuan,yuan1,0.08,0,,0,content_single_char_fallback,single_char,2124,common-standard-level-1+pinyin-data
base_dictionary,谅,谅,liang,liang4,0.08,0,,0,content_single_char_fallback,single_char,2125,common-standard-level-1+pinyin-data
base_dictionary,谆,谆,zhun,zhun1,0.08,0,,0,content_single_char_fallback,single_char,2126,common-standard-level-1+pinyin-data
base_dictionary,谈,谈,tan,tan2,0.08,0,,0,content_single_char_fallback,single_char,2127,common-standard-level-1+pinyin-data
base_dictionary,谊,谊,yi,yi4,0.08,0,,0,content_single_char_fallback,single_char,2128,common-standard-level-1+pinyin-data
base_dictionary,剥,剥,bo,bo1,0.08,0,,0,content_single_char_fallback,single_char,2129,common-standard-level-1+pinyin-data
base_dictionary,恳,恳,ken,ken3,0.08,0,,0,content_single_char_fallback,single_char,2130,common-standard-level-1+pinyin-data
base_dictionary,展,展,zhan,zhan3,0.08,0,,0,content_single_char_fallback,single_char,2131,common-standard-level-1+pinyin-data
base_dictionary,剧,剧,ju,ju4,0.08,0,,0,content_single_char_fallback,single_char,2132,common-standard-level-1+pinyin-data
base_dictionary,屑,屑,xie,xie4,0.08,0,,0,content_single_char_fallback,single_char,2133,common-standard-level-1+pinyin-data
base_dictionary,弱,弱,ruo,ruo4,0.08,0,,0,content_single_char_fallback,single_char,2134,common-standard-level-1+pinyin-data
base_dictionary,陵,陵,ling,ling2,0.08,0,,0,content_single_char_fallback,single_char,2135,common-standard-level-1+pinyin-data
base_dictionary,祟,祟,sui,sui4,0.08,0,,0,content_single_char_fallback,single_char,2136,common-standard-level-1+pinyin-data
base_dictionary,陶,陶,tao,tao2,0.08,0,,0,content_single_char_fallback,single_char,2137,common-standard-level-1+pinyin-data
base_dictionary,陷,陷,xian,xian4,0.08,0,,0,content_single_char_fallback,single_char,2138,common-standard-level-1+pinyin-data
base_dictionary,陪,陪,pei,pei2,0.08,0,,0,content_single_char_fallback,single_char,2139,common-standard-level-1+pinyin-data
base_dictionary,娱,娱,yu,yu2,0.08,0,,0,content_single_char_fallback,single_char,2140,common-standard-level-1+pinyin-data
base_dictionary,娟,娟,juan,juan1,0.08,0,,0,content_single_char_fallback,single_char,2141,common-standard-level-1+pinyin-data
base_dictionary,恕,恕,shu,shu4,0.08,0,,0,content_single_char_fallback,single_char,2142,common-standard-level-1+pinyin-data
base_dictionary,娥,娥,e,e2,0.08,0,,0,content_single_char_fallback,single_char,2143,common-standard-level-1+pinyin-data
base_dictionary,娘,娘,niang,niang2,0.08,0,,0,content_single_char_fallback,single_char,2144,common-standard-level-1+pinyin-data
base_dictionary,通,通,tong,tong1,0.08,0,,0,content_single_char_fallback,single_char,2145,common-standard-level-1+pinyin-data
base_dictionary,能,能,neng,neng2,0.30,0,,0,function_single_char,single_char,2146,common-standard-level-1+pinyin-data
base_dictionary,难,难,nan,nan2,0.08,0,,0,content_single_char_fallback,single_char,2147,common-standard-level-1+pinyin-data
base_dictionary,预,预,yu,yu4,0.08,0,,0,content_single_char_fallback,single_char,2148,common-standard-level-1+pinyin-data
base_dictionary,桑,桑,sang,sang1,0.08,0,,0,content_single_char_fallback,single_char,2149,common-standard-level-1+pinyin-data
base_dictionary,绢,绢,juan,juan4,0.08,0,,0,content_single_char_fallback,single_char,2150,common-standard-level-1+pinyin-data
base_dictionary,绣,绣,xiu,xiu4,0.08,0,,0,content_single_char_fallback,single_char,2151,common-standard-level-1+pinyin-data
base_dictionary,验,验,yan,yan4,0.08,0,,0,content_single_char_fallback,single_char,2152,common-standard-level-1+pinyin-data
base_dictionary,继,继,ji,ji4,0.08,0,,0,content_single_char_fallback,single_char,2153,common-standard-level-1+pinyin-data
base_dictionary,骏,骏,jun,jun4,0.08,0,,0,content_single_char_fallback,single_char,2154,common-standard-level-1+pinyin-data
base_dictionary,球,球,qiu,qiu2,0.08,0,,0,content_single_char_fallback,single_char,2155,common-standard-level-1+pinyin-data
base_dictionary,琐,琐,suo,suo3,0.08,0,,0,content_single_char_fallback,single_char,2156,common-standard-level-1+pinyin-data
base_dictionary,理,理,li,li3,0.08,0,,0,content_single_char_fallback,single_char,2157,common-standard-level-1+pinyin-data
base_dictionary,琉,琉,liu,liu2,0.08,0,,0,content_single_char_fallback,single_char,2158,common-standard-level-1+pinyin-data
base_dictionary,琅,琅,lang,lang2,0.08,0,,0,content_single_char_fallback,single_char,2159,common-standard-level-1+pinyin-data
base_dictionary,捧,捧,peng,peng3,0.08,0,,0,content_single_char_fallback,single_char,2160,common-standard-level-1+pinyin-data
base_dictionary,堵,堵,du,du3,0.08,0,,0,content_single_char_fallback,single_char,2161,common-standard-level-1+pinyin-data
base_dictionary,措,措,cuo,cuo4,0.08,0,,0,content_single_char_fallback,single_char,2162,common-standard-level-1+pinyin-data
base_dictionary,描,描,miao,miao2,0.08,0,,0,content_single_char_fallback,single_char,2163,common-standard-level-1+pinyin-data
base_dictionary,域,域,yu,yu4,0.08,0,,0,content_single_char_fallback,single_char,2164,common-standard-level-1+pinyin-data
base_dictionary,捺,捺,na,na4,0.08,0,,0,content_single_char_fallback,single_char,2165,common-standard-level-1+pinyin-data
base_dictionary,掩,掩,yan,yan3,0.08,0,,0,content_single_char_fallback,single_char,2166,common-standard-level-1+pinyin-data
base_dictionary,捷,捷,jie,jie2,0.08,0,,0,content_single_char_fallback,single_char,2167,common-standard-level-1+pinyin-data
base_dictionary,排,排,pai,pai2,0.08,0,,0,content_single_char_fallback,single_char,2168,common-standard-level-1+pinyin-data
base_dictionary,焉,焉,yan,yan1,0.08,0,,0,content_single_char_fallback,single_char,2169,common-standard-level-1+pinyin-data
base_dictionary,掉,掉,diao,diao4,0.08,0,,0,content_single_char_fallback,single_char,2170,common-standard-level-1+pinyin-data
base_dictionary,捶,捶,chui,chui2,0.08,0,,0,content_single_char_fallback,single_char,2171,common-standard-level-1+pinyin-data
base_dictionary,赦,赦,she,she4,0.08,0,,0,content_single_char_fallback,single_char,2172,common-standard-level-1+pinyin-data
base_dictionary,堆,堆,dui,dui1,0.08,0,,0,content_single_char_fallback,single_char,2173,common-standard-level-1+pinyin-data
base_dictionary,推,推,tui,tui1,0.08,0,,0,content_single_char_fallback,single_char,2174,common-standard-level-1+pinyin-data
base_dictionary,埠,埠,bu,bu4,0.08,0,,0,content_single_char_fallback,single_char,2175,common-standard-level-1+pinyin-data
base_dictionary,掀,掀,xian,xian1,0.08,0,,0,content_single_char_fallback,single_char,2176,common-standard-level-1+pinyin-data
base_dictionary,授,授,shou,shou4,0.08,0,,0,content_single_char_fallback,single_char,2177,common-standard-level-1+pinyin-data
base_dictionary,捻,捻,nian,nian3,0.08,0,,0,content_single_char_fallback,single_char,2178,common-standard-level-1+pinyin-data
base_dictionary,教,教,jiao,jiao4,0.08,0,,0,content_single_char_fallback,single_char,2179,common-standard-level-1+pinyin-data
base_dictionary,掏,掏,tao,tao1,0.08,0,,0,content_single_char_fallback,single_char,2180,common-standard-level-1+pinyin-data
base_dictionary,掐,掐,qia,qia1,0.08,0,,0,content_single_char_fallback,single_char,2181,common-standard-level-1+pinyin-data
base_dictionary,掠,掠,lve,lve4,0.08,0,,0,content_single_char_fallback,single_char,2182,common-standard-level-1+pinyin-data
base_dictionary,掂,掂,dian,dian1,0.08,0,,0,content_single_char_fallback,single_char,2183,common-standard-level-1+pinyin-data
base_dictionary,培,培,pei,pei2,0.08,0,,0,content_single_char_fallback,single_char,2184,common-standard-level-1+pinyin-data
base_dictionary,接,接,jie,jie1,0.08,0,,0,content_single_char_fallback,single_char,2185,common-standard-level-1+pinyin-data
base_dictionary,掷,掷,zhi,zhi4,0.08,0,,0,content_single_char_fallback,single_char,2186,common-standard-level-1+pinyin-data
base_dictionary,控,控,kong,kong4,0.08,0,,0,content_single_char_fallback,single_char,2187,common-standard-level-1+pinyin-data
